objid,sample,asset_id,name,pgc,img_name,row_txt
587741392105701574,original,148684,J090116.52+225632.1,1678698,148684,848
587741392108912680,original,148704,CGCG 122-010,27005,148704,1218
587741392108912837,original,148709,J093043.13+255223.9,1753174,148709,1201
587741392650371130,original,148847,J101511.15+292746.1,1867071,148847,1760
587741421102694643,original,149108,LCSB S1212N,.......,149108,790
587741421633011829,original,149170,UGC 04145,22404,149170,188
587741421635502390,original,149242,J082043.29+180227.4,1548534,149242,398
587741421636026609,original,149256,CGCG 089-021,23627,149256,437
587741422178599120,original,149400,J091512.71+243330.9,1710272,149400,1001
587741488757538905,original,149419,J103601.93+261639.3,1770057,149419,2086
587741489287200858,original,149592,CGCG 121-094,26784,149592,1150
587741489296113763,original,149677,J105237.85+272804.9,1809074,149677,2435
587741489297948733,original,149701,J111142.97+281127.1,1828845,149701,2807
587741489297948870,original,149702,J111151.74+281222.1,1829267,149702,2810
587741489298210843,original,149710,CGCG 156-030,34236,149710,2884
587741489301160063,original,149749,J114457.76+285441.5,3776239,149749,3417
587741489303322748,original,149779,J120725.55+290847.9,3089142,149779,3863
587741489825775725,original,150005,CGCG 122-055,27720,150005,1327
587741489832329277,original,150086,MRK 0726,32127,150086,2277
587741489832460443,original,150087,J104730.53+273334.8,3760578,150087,2309
587741489832788015,original,150090,J105033.87+274619.8,1817572,150090,2386
587741489833246808,original,150097,MCG +05-26-029,32792,150097,2460
587741489834426496,original,150113,NGC 3527,33669,150113,2717
587741489834557471,original,150119,NGC 3536,33779,150119,2740
587741489834885186,original,150140,LCSB S1524O,.......,150140,2830
587741489839014043,original,150208,J115448.11+293552.4,1871479,150208,3627
587741489839341600,original,150212,J115838.36+294004.1,1873871,150212,3695
587741489840062621,original,150232,J120613.11+294038.2,1874186,150232,3823
587741490353340698,original,150296,J081710.27+155456.9,1496318,150296,357
587741490360746106,original,150397,IC 2464,26585,150397,1097
587741490361204744,original,150410,NGC 2885,26811,150410,1159
587741490365857966,original,150470,J101214.14+260908.2,1764775,150470,1716
587741490372083772,original,150550,J111501.75+290919.9,1857389,150550,2891
587741490372149385,original,150556,J111609.40+290513.7,94157,150556,2914
587741490893684878,original,150808,UGC 04596,24680,150808,660
587741490896699446,original,150833,CGCG 121-040,26041,150833,995
587741490904105035,original,150916,J102458.80+272836.9,1809333,150916,1920
587741490905612340,original,150944,J104032.71+281540.3,1830797,150944,2165
587741490906398723,original,150955,NGC 3380,32287,150955,2323
587741490908037216,original,150974,J110540.86+290848.6,1857116,150974,2683
587741490910068834,original,151024,J112619.40+295418.0,1882551,151024,3102
587741490911707346,original,151042,J114352.78+301030.0,1893236,151042,3375
587741491436585030,original,151100,J094149.52+250349.1,3745710,151100,1326
587741491438420157,original,151146,J095940.72+262104.1,1772913,151146,1526
587741491443990652,original,151213,J105536.41+291409.5,3762877,151213,2473
587741491448578227,original,151275,J114353.62+304302.0,1915042,151275,3392
587741531711209525,original,151499,CGCG 156-057,34551,151499,2961
587741531716255914,original,151583,J121036.11+290001.3,1852618,151583,3934
587741532229009675,original,151689,J081714.56+151658.9,1480416,151689,359
587741532229337417,original,151696,J082037.57+152939.8,1486130,151696,392
587741532231172458,original,151724,J083617.61+172131.0,.......,151724,562
587741532236284170,original,151789,J092219.53+214943.5,1658121,151789,1089
587741532237136020,original,151804,J092947.75+222837.9,1670629,151804,1189
587741532238774405,original,151822,CGCG 122-070,27976,151822,1369
587741532239560821,original,151827,J095308.60+241757.0,1704155,151827,1443
587741532244934808,original,151888,J104601.62+271930.4,3515984,151888,2280
587741532247359543,original,151927,J111018.51+281713.1,83457,151927,2764
587741532248276997,original,151964,UGC 06334,34656,151964,2972
587741532778791096,original,152329,J101524.52+260836.1,1764379,152329,1764
587741532781019226,original,152349,MCG +05-25-028,31556,152349,2141
587741532781740204,original,152356,J104456.43+274529.9,1817216,152356,2235
587741532782198974,original,152365,J104934.54+275915.6,93592,152365,2369
587741532784230540,original,152403,J111026.42+284115.7,83461,152403,2769
587741532790980780,original,152561,J122100.00+295617.5,1883881,152561,4147
587741532793208841,original,152595,J124352.38+294650.9,1877919,152595,4489
587741533300457577,original,152621,J075634.42+133829.7,1436448,152621,176
587741533315596451,original,152848,J101405.28+263552.0,3752820,152848,1749
587741533318414390,original,152879,CGCG 154-039,31899,152879,2204
587741533319266308,original,152890,NGC 3400,32499,152890,2389
587741533320839271,original,152904,J110659.37+290330.6,1854400,152904,2695
587741533324640360,original,152995,J114643.93+300736.0,1891292,152995,3474
587741533327720483,original,153033,CGCG 158-063,39650,153033,4094
587741533328441425,original,153052,KUG 1224+305,40729,153052,4246
587741533330014322,original,153073,J124346.25+301425.9,3794940,153073,4487
587741533330407607,original,153089,GALEXASC J124753.01,.......,153089,4553
587741533853384883,original,153248,J102234.79+273115.5,3754776,153248,1865
587741533854761065,original,153260,J103625.41+281255.2,1829501,153260,2096
587741533859217460,original,153325,J112242.70+295248.8,1881648,153325,3040
587741533860790353,original,153342,J113902.94+301625.5,1897263,153342,3317
587741533864656983,original,153419,J122019.20+304218.1,1914504,153419,4112
587741534390452382,original,153460,J102411.55+275753.8,1822639,153460,1911
587741534390517918,original,153461,J102452.37+275921.4,1823269,153461,1915
587741534394122316,original,153489,J110132.86+293807.9,1872751,153489,2596
587741534400086088,original,153591,UGC 07064,38227,153591,3788
587741568736034931,original,153787,J103624.97+304750.3,1918444,153787,2094
587741600415350871,original,153838,J111748.59+253422.2,1741471,153838,2951
587741600417775641,original,153875,KUG 1139+263,36326,153875,3357
587741600424656908,original,153969,KUG 1249+264,43610,153969,4623
587741600428916778,original,154010,KUG 1332+252,47899,154010,5476
587741600949469254,original,154044,J104938.25+250040.7,1722787,154044,2371
587741600956088468,original,154178,J115654.07+264151.2,1785479,154178,3653
587741600960282721,original,154257,J123929.11+263812.4,169887,154257,4422
587741600962248801,original,154297,J125941.23+262541.7,1775891,154297,4748
587741600962642003,original,154300,J130359.77+261954.9,1772167,154300,4845
587741600965525712,original,154338,J133253.88+252847.2,1738065,154338,5429
587741601487716387,original,154388,J110326.59+254714.4,1749837,154388,2625
587741601489420330,original,154408,J112032.41+262200.2,1773500,154408,2998
587741601491517571,original,154451,J114149.07+265024.6,1789898,154451,3355
587741601491845276,original,154458,J114519.84+265226.5,1790932,154458,3423
587741601492238365,original,154463,NGC 3900,36914,154463,3515
587741601494925368,original,154500,J121659.40+270546.5,3089313,154500,4052
587741601494925477,original,154502,J121650.11+270916.5,3785662,154502,4050
587741601498791958,original,154579,NGC 4819,44144,154579,4692
587741601498923065,original,154585,UGC 08080,44394,154585,4714
587741601499054105,original,154587,NGC 4859,44534,154587,4744
587741601500102806,original,154606,J130948.19+264329.0,1786404,154606,4987
587741602021769287,original,154666,CGCG 124-039,31337,154666,2079
587741602021965986,original,154668,J103704.29+251847.9,1732250,154668,2135
587741602027012125,original,154739,CGCG 156-077,35270,154739,3123
587741602032189540,original,154834,J122047.95+273147.4,3786995,154834,4143
587741602035073084,original,154884,NGC 4728,43455,154884,4607
587741602035138618,original,154887,NGC 4745,43539,154887,4614
587741602035204155,original,154891,MCG +05-30-109,43619,154891,4625
587741602036252837,original,154931,J130259.22+271436.3,3801252,154931,4823
587741602564014309,original,155070,J112908.39+272735.2,1808826,155070,3151
587741602564341976,original,155075,J113229.44+273355.7,1811841,155075,3200
587741602568798301,original,155152,J121756.59+280426.0,1825558,155152,4079
587741602572402753,original,155229,CGCG 160-015,44043,155229,4681
587741602573254708,original,155304,KUG 1301+277,45160,155304,4853
587741602574565469,original,155324,J131745.67+271302.4,.......,155324,5141
587741603099312134,original,155406,J111212.42+272839.7,1809358,155406,2820
587741603099377667,original,155409,UGC 06247,34125,155409,2845
587741603100885044,original,155438,J112857.07+274747.6,1818213,155438,3143
587741603103768670,original,155482,UGC 06968,37704,155482,3696
587741603105669265,original,155533,J121811.49+283240.0,1838882,155533,4084
587741707798642752,original,155753,J095625.43+215432.3,1659703,155753,1481
587741707806507105,original,155850,J111306.92+253341.2,1741056,155850,2847
587741707806703725,original,155854,J111521.01+253722.8,1743314,155854,2904
587741708330401990,original,156087,J090828.20+183852.2,.......,156087,921
587741708341280942,original,156258,J105205.09+251231.9,1728833,156258,2428
587741708343640243,original,156289,CGCG 126-015,34354,156289,2913
587741708349276285,original,156389,J121254.79+265337.0,3784428,156389,3974
587741708875137095,original,156587,J102209.23+241430.1,1702843,156587,1851
587741708880773154,original,156659,NGC 3609,34511,156659,2952
587741709401260341,original,156792,J084112.77+170535.4,1524471,156792,593
587741709405323339,original,156853,J091802.44+201754.1,1623094,156853,1038
587741709405323379,original,156854,CGCG 121-052,26262,156854,1036
587741709406306412,original,156864,J092702.03+210838.1,1643729,156864,1156
587741709414563890,original,156962,UGC 05881,32188,156962,2292
587741709417054345,original,156996,J111151.19+264031.1,1784757,156996,2809
587741709939769539,original,157143,J085506.63+184649.3,3735508,157143,772
587741709941276840,original,157175,CGCG 091-005,25767,157175,929
587741709946126492,original,157242,J095359.07+233434.9,1689795,157242,1446
587741709948354703,original,157266,J101551.39+244340.8,1714806,157266,1767
587741709951893627,original,157329,J105059.81+262906.1,1778019,157329,2396
587741709954318370,original,157366,CGCG 156-037,34312,157366,2901
587741709958578245,original,157443,J115934.68+280649.3,.......,157443,3713
587741710488567873,original,157510,CGCG 155-017,32330,157510,2349
587741710490009719,original,157523,J110326.22+271523.7,1802479,157523,2622
587741710491189266,original,157553,KUG 1112+280,34301,157553,2896
587741710491648079,original,157560,J111946.29+274736.3,3769227,157560,2979
587741720676204661,original,157694,J125832.25+261437.7,1768742,157694,4726
587741720677646499,original,157711,KUG 1310+262B,45910,157711,5057
587741720677712029,original,157712,KUG 1311+262,45965,157712,5070
587741721211633733,original,157793,CGCG 159-063,42837,157793,4491
587741721477185710,original,157896,J121430.75+265627.3,3784930,157896,4011
587741721746210943,original,157908,J122028.5+271817.,.......,157908,4118
587741721749749906,original,157988,CGCG 160-031,44212,157988,4698
587741721753616501,original,158066,J133544.06+260658.5,1763246,158066,5507
587741722284654638,original,158119,NGC 4559B,.......,158119,4404
587741722285441171,original,158131,J124456.42+274206.7,3795321,158131,4501
587741722286751847,original,158167,MCG +05-31-036,44391,158167,4712
587741722286948396,original,158180,KUG 1257+276,44739,158180,4758
587741722287014018,original,158185,UGC 08122,44822,158185,4773
587741722819821656,original,158246,J121900.43+281111.5,1828726,158246,4090
587741722820739179,original,158277,J122818.88+281635.1,3098121,158277,4296
587741722821591063,original,158296,IC 3598,42137,158296,4406
587741722823884962,original,158420,NGC 4919,44885,158420,4788
587741723357609994,original,158508,NGC 4448,40988,158508,4275
587741723358068824,original,158516,J123311.71+283517.1,1840180,158516,4340
587741723360100394,original,158541,CGCG 159-114,43930,158541,4670
587741724965601372,original,158659,J115503.47+240045.1,.......,158659,3634
587741724968222825,original,158707,J122125.09+240759.8,3787208,158707,4152
587741725231874074,original,158814,J113315.33+234117.3,1691848,158814,3214
587741725500506182,original,158819,J113529.38+240002.9,1697735,158819,3260
587741725508763795,original,158933,J125803.88+240956.5,1701159,158933,4717
587741726042685459,original,159074,IC 3390,3789697,159074,4299
587741726043996225,original,159092,J124147.19+244748.4,1716663,159092,4466
587741726045044862,original,159107,J125232.57+244314.7,.......,159107,4629
587741726574379152,original,159181,J113634.76+245543.1,1720386,159181,3271
587741726576476314,original,159215,J115716.41+251226.5,1728785,159215,3662
587741726576607327,original,159222,NGC 4022,37729,159222,3705
587741726579163285,original,159269,J122443.65+252142.5,3788358,159269,4196
587741726583423011,original,159330,NGC 4979,45484,159330,4930
587741726585192524,original,159351,J132522.97+242618.5,.......,159351,5284
587741727111118978,original,159385,J113500.08+251748.0,1731700,159385,3246
587741727114592393,original,159466,J120954.95+254338.7,3783568,159466,3901
587741727117803686,original,159509,J124253.99+253943.6,1744837,159509,4479
587741727122128906,original,159556,J132557.23+245014.1,3089517,159556,5295
