ra,dec,smooth-or-featured-gz2_smooth,smooth-or-featured-gz2_featured-or-disk,smooth-or-featured-gz2_artifact,disk-edge-on-gz2_yes,disk-edge-on-gz2_no,bar-gz2_yes,bar-gz2_no,has-spiral-arms-gz2_yes,has-spiral-arms-gz2_no,bulge-size-gz2_no,bulge-size-gz2_just-noticeable,bulge-size-gz2_obvious,bulge-size-gz2_dominant,something-odd-gz2_yes,something-odd-gz2_no,how-rounded-gz2_round,how-rounded-gz2_in-between,how-rounded-gz2_cigar,bulge-shape-gz2_round,bulge-shape-gz2_boxy,bulge-shape-gz2_no-bulge,spiral-winding-gz2_tight,spiral-winding-gz2_medium,spiral-winding-gz2_loose,spiral-arm-count-gz2_1,spiral-arm-count-gz2_2,spiral-arm-count-gz2_3,spiral-arm-count-gz2_4,spiral-arm-count-gz2_more-than-4,spiral-arm-count-gz2_cant-tell,smooth-or-featured-gz2_total-votes,smooth-or-featured-gz2_smooth_fraction,smooth-or-featured-gz2_featured-or-disk_fraction,smooth-or-featured-gz2_artifact_fraction,disk-edge-on-gz2_total-votes,disk-edge-on-gz2_yes_fraction,disk-edge-on-gz2_no_fraction,has-spiral-arms-gz2_total-votes,has-spiral-arms-gz2_yes_fraction,has-spiral-arms-gz2_no_fraction,bar-gz2_total-votes,bar-gz2_yes_fraction,bar-gz2_no_fraction,bulge-size-gz2_total-votes,bulge-size-gz2_dominant_fraction,bulge-size-gz2_obvious_fraction,bulge-size-gz2_just-noticeable_fraction,bulge-size-gz2_no_fraction,something-odd-gz2_total-votes,something-odd-gz2_yes_fraction,something-odd-gz2_no_fraction,how-rounded-gz2_total-votes,how-rounded-gz2_round_fraction,how-rounded-gz2_in-between_fraction,how-rounded-gz2_cigar_fraction,bulge-shape-gz2_total-votes,bulge-shape-gz2_round_fraction,bulge-shape-gz2_boxy_fraction,bulge-shape-gz2_no-bulge_fraction,spiral-winding-gz2_total-votes,spiral-winding-gz2_tight_fraction,spiral-winding-gz2_medium_fraction,spiral-winding-gz2_loose_fraction,spiral-arm-count-gz2_total-votes,spiral-arm-count-gz2_1_fraction,spiral-arm-count-gz2_2_fraction,spiral-arm-count-gz2_3_fraction,spiral-arm-count-gz2_4_fraction,spiral-arm-count-gz2_more-than-4_fraction,spiral-arm-count-gz2_cant-tell_fraction,file_loc,subfolder,iauname,smooth-or-featured-gz2_semantic,disk-edge-on-gz2_semantic,has-spiral-arms-gz2_semantic,bar-gz2_semantic,bulge-size-gz2_semantic,something-odd-gz2_semantic,how-rounded-gz2_semantic,bulge-shape-gz2_semantic,spiral-winding-gz2_semantic,spiral-arm-count-gz2_semantic,summary,leaf_prob,label,filename,id_str,objid,sample,asset_id,name,pgc,img_name,row_txt
144.546615601,26.7364997864,15,33,1,1,32,6,26,6,26,0,10,19,3,29,19,0,15,0,1,0,0,1,3,2,0,5,0,0,0,1,49,0.30612244897959184,0.673469387755102,0.02040816326530612,33,0.030303030303030304,0.9696969696969697,32,0.1875,0.8125,32,0.1875,0.8125,32,0.09375,0.59375,0.3125,0.0,48,0.6041666666666666,0.3958333333333333,15,0.0,1.0,0.0,1,1.0,0.0,0.0,6,0.16666666666666666,0.5,0.3333333333333333,6,0.0,0.8333333333333334,0.0,0.0,0.0,0.16666666666666666,data/gz2/images/587739/587739648346816612.jpg,587739,J093811.19+264411.3,smooth-or-featured-gz2_featured-or-disk,disk-edge-on-gz2_no,has-spiral-arms-gz2_no,bar-gz2_no,bulge-size-gz2_obvious,something-odd-gz2_yes,-,-,-,-,featured_without_bar_or_spiral,0.4311224489795918,6,587739648346816612.jpg,587739648346816612,587739648346816612,original,134156,J093811.22+264411.3,1786777,134156,1304
226.860183716,-1.65582752228,23,18,0,0,18,1,17,3,15,0,2,8,8,22,19,11,12,0,0,0,0,3,0,0,0,1,0,0,0,2,41,0.5609756097560976,0.43902439024390244,0.0,18,0.0,1.0,18,0.16666666666666666,0.8333333333333334,18,0.05555555555555555,0.9444444444444444,18,0.4444444444444444,0.4444444444444444,0.1111111111111111,0.0,41,0.5365853658536586,0.4634146341463415,23,0.4782608695652174,0.5217391304347826,0.0,0,,,,3,1.0,0.0,0.0,3,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,data/gz2/images/587729/587729971254264139.jpg,587729,J150726.44-013920.9,smooth-or-featured-gz2_smooth,-,-,-,-,something-odd-gz2_yes,how-rounded-gz2_in-between,-,-,-,smooth_inbetween,0.29268292682926833,0,587729971254264139.jpg,587729971254264139,587729971254264139,original,40641,J15072644-0139210,1113533,40641,7269
231.446029663,13.6885137558,2,52,0,3,49,39,10,16,33,1,12,30,5,29,24,0,2,0,3,0,0,6,5,5,3,9,0,0,0,4,54,0.037037037037037035,0.9629629629629629,0.0,52,0.057692307692307696,0.9423076923076923,49,0.32653061224489793,0.673469387755102,49,0.7959183673469388,0.20408163265306123,48,0.10416666666666667,0.625,0.25,0.020833333333333332,53,0.5471698113207547,0.4528301886792453,2,0.0,1.0,0.0,3,1.0,0.0,0.0,16,0.375,0.3125,0.3125,16,0.1875,0.5625,0.0,0.0,0.0,0.25,data/gz2/images/587742/587742576461938898.jpg,587742,J152547.04+134118.6,smooth-or-featured-gz2_featured-or-disk,disk-edge-on-gz2_no,has-spiral-arms-gz2_no,bar-gz2_yes,bulge-size-gz2_obvious,something-odd-gz2_yes,-,-,-,-,,1.0,-1,587742576461938898.jpg,587742576461938898,587742576461938898,original,175823,J152547.06+134118.0,1437727,175823,7687
250.226501465,43.215278625500005,7,31,2,2,29,15,14,11,18,0,0,23,6,30,8,3,4,0,2,0,0,4,5,2,0,8,0,0,0,3,40,0.175,0.775,0.05,31,0.06451612903225806,0.9354838709677419,29,0.3793103448275862,0.6206896551724138,29,0.5172413793103449,0.4827586206896552,29,0.20689655172413793,0.7931034482758621,0.0,0.0,38,0.7894736842105263,0.21052631578947367,7,0.42857142857142855,0.5714285714285714,0.0,2,1.0,0.0,0.0,11,0.36363636363636365,0.45454545454545453,0.18181818181818182,11,0.0,0.7272727272727273,0.0,0.0,0.0,0.2727272727272727,data/gz2/images/588007/588007005805805616.jpg,588007,J164054.36+431254.9,smooth-or-featured-gz2_featured-or-disk,disk-edge-on-gz2_no,has-spiral-arms-gz2_no,bar-gz2_yes,bulge-size-gz2_obvious,something-odd-gz2_yes,-,-,-,-,,1.0,-1,588007005805805616.jpg,588007005805805616,588007005805805616,original,192720,J164054.38+431255.0,2215577,192720,8852
172.168930054,33.4836730957,18,20,0,1,19,6,13,3,16,0,2,13,4,25,12,13,5,0,1,0,0,0,2,1,0,3,0,0,0,0,38,0.47368421052631576,0.5263157894736842,0.0,20,0.05,0.95,19,0.15789473684210525,0.8421052631578947,19,0.3157894736842105,0.6842105263157895,19,0.21052631578947367,0.6842105263157895,0.10526315789473684,0.0,37,0.6756756756756757,0.32432432432432434,18,0.7222222222222222,0.2777777777777778,0.0,1,1.0,0.0,0.0,3,0.0,0.6666666666666666,0.3333333333333333,3,0.0,1.0,0.0,0.0,0.0,0.0,data/gz2/images/587739/587739406240645228.jpg,587739,J112840.54+332901.2,smooth-or-featured-gz2_featured-or-disk,disk-edge-on-gz2_no,has-spiral-arms-gz2_no,bar-gz2_no,bulge-size-gz2_obvious,something-odd-gz2_yes,-,-,-,-,featured_without_bar_or_spiral,0.28808864265927975,6,587739406240645228.jpg,587739406240645228,587739406240645228,original,126030,J112840.56+332900.7,2033015,126030,3135
191.347320557,53.7022171021,9,25,4,4,21,1,20,4,17,0,1,9,11,19,15,4,5,0,4,0,0,2,2,0,0,3,0,0,0,1,38,0.23684210526315788,0.6578947368421053,0.10526315789473684,25,0.16,0.84,21,0.19047619047619047,0.8095238095238095,21,0.047619047619047616,0.9523809523809523,21,0.5238095238095238,0.42857142857142855,0.047619047619047616,0.0,34,0.5588235294117647,0.4411764705882353,9,0.4444444444444444,0.5555555555555556,0.0,4,1.0,0.0,0.0,4,0.5,0.5,0.0,4,0.0,0.75,0.0,0.0,0.0,0.25,data/gz2/images/587733/587733079204102329.jpg,587733,J124523.35+534207.9,smooth-or-featured-gz2_featured-or-disk,disk-edge-on-gz2_no,has-spiral-arms-gz2_no,bar-gz2_no,bulge-size-gz2_dominant,something-odd-gz2_yes,-,-,-,-,featured_without_bar_or_spiral,0.4260651629072682,6,587733079204102329.jpg,587733079204102329,587733079204102329,original,63741,J124523.32+534207.7,2448423,63741,4522
166.825759888,28.5277633667,1,40,0,0,40,40,0,37,3,0,6,27,7,26,15,1,0,0,0,0,0,12,21,4,0,19,4,3,0,11,41,0.024390243902439025,0.975609756097561,0.0,40,0.0,1.0,40,0.925,0.075,40,1.0,0.0,40,0.175,0.675,0.15,0.0,41,0.6341463414634146,0.36585365853658536,1,1.0,0.0,0.0,0,,,,37,0.32432432432432434,0.5675675675675675,0.10810810810810811,37,0.0,0.5135135135135135,0.10810810810810811,0.08108108108108109,0.0,0.2972972972972973,data/gz2/images/587741/587741489834426496.jpg,587741,J110718.40+283136.0,smooth-or-featured-gz2_featured-or-disk,disk-edge-on-gz2_no,has-spiral-arms-gz2_yes,bar-gz2_yes,bulge-size-gz2_obvious,something-odd-gz2_yes,-,-,spiral-winding-gz2_medium,spiral-arm-count-gz2_2,barred_spiral,0.9024390243902439,5,587741489834426496.jpg,587741489834426496,587741489834426496,original,150113,NGC 3527,33669,150113,2717
132.112030029,61.6081237793,4,52,1,0,52,51,1,9,43,15,28,7,2,29,27,2,2,0,0,0,0,4,4,1,0,6,1,0,1,1,57,0.07017543859649122,0.9122807017543859,0.017543859649122806,52,0.0,1.0,52,0.17307692307692307,0.8269230769230769,52,0.9807692307692307,0.019230769230769232,52,0.038461538461538464,0.1346153846153846,0.5384615384615384,0.28846153846153844,56,0.5178571428571429,0.48214285714285715,4,0.5,0.5,0.0,0,,,,9,0.4444444444444444,0.4444444444444444,0.1111111111111111,9,0.0,0.6666666666666666,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,data/gz2/images/587738/587738066198659295.jpg,587738,J084826.88+613629.2,smooth-or-featured-gz2_featured-or-disk,disk-edge-on-gz2_no,has-spiral-arms-gz2_no,bar-gz2_yes,bulge-size-gz2_just-noticeable,something-odd-gz2_yes,-,-,-,-,,1.0,-1,587738066198659295.jpg,587738066198659295,587738066198659295,original,107829,J084826.89+613628.8,2621183,107829,693
166.938049316,40.0725059509,16,24,2,0,24,9,15,6,18,0,6,15,3,25,15,3,13,0,0,0,0,5,1,0,0,1,1,0,0,4,42,0.38095238095238093,0.5714285714285714,0.047619047619047616,24,0.0,1.0,24,0.25,0.75,24,0.375,0.625,24,0.125,0.625,0.25,0.0,40,0.625,0.375,16,0.1875,0.8125,0.0,0,,,,6,0.8333333333333334,0.16666666666666666,0.0,6,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.6666666666666666,data/gz2/images/588017/588017947198554165.jpg,588017,J110745.13+400421.0,smooth-or-featured-gz2_featured-or-disk,disk-edge-on-gz2_no,has-spiral-arms-gz2_no,bar-gz2_no,bulge-size-gz2_obvious,something-odd-gz2_yes,-,-,-,-,featured_without_bar_or_spiral,0.26785714285714285,6,588017947198554165.jpg,588017947198554165,588017947198554165,original,223901,J110745.1+400420.,.......,223901,2731
172.04466247599998,60.5382919312,14,28,1,0,28,15,13,1,27,1,2,20,5,33,9,13,1,0,0,0,0,1,0,0,1,0,0,0,0,0,43,0.32558139534883723,0.6511627906976745,0.023255813953488372,28,0.0,1.0,28,0.03571428571428571,0.9642857142857143,28,0.5357142857142857,0.4642857142857143,28,0.17857142857142858,0.7142857142857143,0.07142857142857142,0.03571428571428571,42,0.7857142857142857,0.21428571428571427,14,0.9285714285714286,0.07142857142857142,0.0,0,,,,1,1.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,data/gz2/images/587732/587732583667597335.jpg,587732,J112810.71+603217.8,smooth-or-featured-gz2_featured-or-disk,disk-edge-on-gz2_no,has-spiral-arms-gz2_no,bar-gz2_yes,bulge-size-gz2_obvious,something-odd-gz2_yes,-,-,-,-,,1.0,-1,587732583667597335.jpg,587732583667597335,587732583667597335,original,58480,J112810.66+603218.3,2603516,58480,3125
179.89453125,28.1137161255,16,23,2,2,21,5,16,6,15,0,4,15,2,24,15,1,10,5,2,0,0,3,0,3,1,1,0,0,0,4,41,0.3902439024390244,0.5609756097560976,0.04878048780487805,23,0.08695652173913043,0.9130434782608695,21,0.2857142857142857,0.7142857142857143,21,0.23809523809523808,0.7619047619047619,21,0.09523809523809523,0.7142857142857143,0.19047619047619047,0.0,39,0.6153846153846154,0.38461538461538464,16,0.0625,0.625,0.3125,2,1.0,0.0,0.0,6,0.5,0.0,0.5,6,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.6666666666666666,data/gz2/images/587741/587741709958578245.jpg,587741,J115934.68+280649.3,smooth-or-featured-gz2_featured-or-disk,disk-edge-on-gz2_no,has-spiral-arms-gz2_no,bar-gz2_no,bulge-size-gz2_obvious,something-odd-gz2_yes,-,-,-,-,featured_without_bar_or_spiral,0.2787456445993031,6,587741709958578245.jpg,587741709958578245,587741709958578245,original,157443,J115934.68+280649.3,.......,157443,3713
238.049987793,34.0414962769,13,28,1,4,24,11,13,10,14,1,11,10,2,22,19,2,11,0,3,0,1,4,5,1,0,3,1,0,0,6,42,0.30952380952380953,0.6666666666666666,0.023809523809523808,28,0.14285714285714285,0.8571428571428571,24,0.4166666666666667,0.5833333333333334,24,0.4583333333333333,0.5416666666666666,24,0.08333333333333333,0.4166666666666667,0.4583333333333333,0.041666666666666664,41,0.5365853658536586,0.4634146341463415,13,0.15384615384615385,0.8461538461538461,0.0,4,0.75,0.0,0.25,10,0.4,0.5,0.1,10,0.0,0.3,0.1,0.0,0.0,0.6,data/gz2/images/588018/588018091079565672.jpg,588018,J155211.99+340229.3,smooth-or-featured-gz2_featured-or-disk,disk-edge-on-gz2_no,has-spiral-arms-gz2_no,bar-gz2_no,bulge-size-gz2_just-noticeable,something-odd-gz2_yes,-,-,-,-,featured_without_bar_or_spiral,0.18055555555555552,6,588018091079565672.jpg,588018091079565672,588018091079565672,original,233917,J155212.01+340229.7,2042930,233917,8079
240.492752075,36.702045440700005,2,47,3,5,42,39,3,15,27,1,17,18,6,36,13,0,1,1,5,0,0,7,7,1,2,10,0,1,0,2,52,0.038461538461538464,0.9038461538461539,0.057692307692307696,47,0.10638297872340426,0.8936170212765957,42,0.35714285714285715,0.6428571428571429,42,0.9285714285714286,0.07142857142857142,42,0.14285714285714285,0.42857142857142855,0.40476190476190477,0.023809523809523808,49,0.7346938775510204,0.2653061224489796,2,0.0,0.5,0.5,5,1.0,0.0,0.0,15,0.4666666666666667,0.4666666666666667,0.06666666666666667,15,0.13333333333333333,0.6666666666666666,0.0,0.06666666666666667,0.0,0.13333333333333333,data/gz2/images/588018/588018253758332949.jpg,588018,J160158.25+364207.3,smooth-or-featured-gz2_featured-or-disk,disk-edge-on-gz2_no,has-spiral-arms-gz2_no,bar-gz2_yes,bulge-size-gz2_obvious,something-odd-gz2_yes,-,-,-,-,,1.0,-1,588018253758332949.jpg,588018253758332949,588018253758332949,original,234553,CGCG 195-006,56754,234553,8233
203.114562988,36.4150543213,10,32,2,1,31,2,29,0,31,1,1,24,5,41,1,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,44,0.22727272727272727,0.7272727272727273,0.045454545454545456,32,0.03125,0.96875,31,0.0,1.0,31,0.06451612903225806,0.9354838709677419,31,0.16129032258064516,0.7741935483870968,0.03225806451612903,0.03225806451612903,42,0.9761904761904762,0.023809523809523808,10,0.1,0.9,0.0,1,1.0,0.0,0.0,0,,,,0,,,,,,,data/gz2/images/587739/587739132414656679.jpg,587739,J133227.49+362454.1,smooth-or-featured-gz2_featured-or-disk,disk-edge-on-gz2_no,has-spiral-arms-gz2_no,bar-gz2_no,bulge-size-gz2_obvious,something-odd-gz2_yes,-,-,-,-,featured_without_bar_or_spiral,0.6590909090909091,6,587739132414656679.jpg,587739132414656679,587739132414656679,original,119849,J133227.50+362454.4,2080212,119849,5402
131.656829834,3.70552182198,12,45,2,2,43,5,38,15,28,0,16,14,13,38,19,4,8,0,2,0,0,5,6,4,2,8,0,0,1,4,59,0.2033898305084746,0.7627118644067796,0.03389830508474576,45,0.044444444444444446,0.9555555555555556,43,0.3488372093023256,0.6511627906976745,43,0.11627906976744186,0.8837209302325582,43,0.3023255813953488,0.32558139534883723,0.37209302325581395,0.0,57,0.6666666666666666,0.3333333333333333,12,0.3333333333333333,0.6666666666666666,0.0,2,1.0,0.0,0.0,15,0.3333333333333333,0.4,0.26666666666666666,15,0.13333333333333333,0.5333333333333333,0.0,0.0,0.06666666666666667,0.26666666666666666,data/gz2/images/588010/588010360138891521.jpg,588010,J084637.63+034219.9,smooth-or-featured-gz2_featured-or-disk,disk-edge-on-gz2_no,has-spiral-arms-gz2_no,bar-gz2_no,bulge-size-gz2_just-noticeable,something-odd-gz2_yes,-,-,-,-,featured_without_bar_or_spiral,0.4193929838391802,6,588010360138891521.jpg,588010360138891521,588010360138891521,original,196739,J084637.63+034219.4,1257133,196739,657
127.069610596,24.5144348145,20,27,1,2,25,2,23,8,17,0,3,18,4,30,17,7,13,0,2,0,0,3,5,0,0,7,0,0,0,1,48,0.4166666666666667,0.5625,0.020833333333333332,27,0.07407407407407407,0.9259259259259259,25,0.32,0.68,25,0.08,0.92,25,0.16,0.72,0.12,0.0,47,0.6382978723404256,0.3617021276595745,20,0.35,0.65,0.0,2,1.0,0.0,0.0,8,0.375,0.625,0.0,8,0.0,0.875,0.0,0.0,0.0,0.125,data/gz2/images/587738/587738372746838322.jpg,587738,J082816.70+243051.9,smooth-or-featured-gz2_featured-or-disk,disk-edge-on-gz2_no,has-spiral-arms-gz2_no,bar-gz2_no,bulge-size-gz2_obvious,something-odd-gz2_yes,-,-,-,-,featured_without_bar_or_spiral,0.3258333333333334,6,587738372746838322.jpg,587738372746838322,587738372746838322,original,110046,J082816.68+243051.9,1709145,110046,477
170.282058716,15.1339521408,4,30,0,0,30,2,28,23,7,0,0,24,6,23,11,3,1,0,0,0,0,8,12,3,1,16,2,0,0,4,34,0.11764705882352941,0.8823529411764706,0.0,30,0.0,1.0,30,0.7666666666666667,0.23333333333333334,30,0.06666666666666667,0.9333333333333333,30,0.2,0.8,0.0,0.0,34,0.6764705882352942,0.3235294117647059,4,0.75,0.25,0.0,0,,,,23,0.34782608695652173,0.5217391304347826,0.13043478260869565,23,0.043478260869565216,0.6956521739130435,0.08695652173913043,0.0,0.0,0.17391304347826086,data/gz2/images/587735/587735349105852550.jpg,587735,J112107.69+150802.2,smooth-or-featured-gz2_featured-or-disk,disk-edge-on-gz2_no,has-spiral-arms-gz2_yes,bar-gz2_no,bulge-size-gz2_obvious,something-odd-gz2_yes,-,-,spiral-winding-gz2_medium,spiral-arm-count-gz2_2,unbarred_spiral,0.6313725490196079,4,587735349105852550.jpg,587735349105852550,587735349105852550,original,81847,J112107.71+150802.3,1476192,81847,3023
119.434295654,40.022190094,12,23,1,1,22,1,21,6,16,0,1,18,3,20,15,8,4,0,1,0,0,5,1,0,1,1,0,0,0,4,36,0.3333333333333333,0.6388888888888888,0.027777777777777776,23,0.043478260869565216,0.9565217391304348,22,0.2727272727272727,0.7272727272727273,22,0.045454545454545456,0.9545454545454546,22,0.13636363636363635,0.8181818181818182,0.045454545454545456,0.0,35,0.5714285714285714,0.42857142857142855,12,0.6666666666666666,0.3333333333333333,0.0,1,1.0,0.0,0.0,6,0.8333333333333334,0.16666666666666666,0.0,6,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.6666666666666666,data/gz2/images/588007/588007003620835551.jpg,588007,J075744.23+400119.9,smooth-or-featured-gz2_featured-or-disk,disk-edge-on-gz2_no,has-spiral-arms-gz2_no,bar-gz2_no,bulge-size-gz2_obvious,something-odd-gz2_yes,-,-,-,-,featured_without_bar_or_spiral,0.42424242424242425,6,588007003620835551.jpg,588007003620835551,588007003620835551,original,190465,J075744.26+400119.3,2159372,190465,180
196.272888184,38.5064125061,11,33,3,2,31,9,22,11,20,0,2,20,9,29,15,1,8,2,1,0,1,6,4,1,0,7,1,0,0,3,47,0.23404255319148937,0.7021276595744681,0.06382978723404255,33,0.06060606060606061,0.9393939393939394,31,0.3548387096774194,0.6451612903225806,31,0.2903225806451613,0.7096774193548387,31,0.2903225806451613,0.6451612903225806,0.06451612903225806,0.0,44,0.6590909090909091,0.3409090909090909,11,0.09090909090909091,0.7272727272727273,0.18181818181818182,2,0.5,0.0,0.5,11,0.5454545454545454,0.36363636363636365,0.09090909090909091,11,0.0,0.6363636363636364,0.09090909090909091,0.0,0.0,0.2727272727272727,data/gz2/images/587738/587738572458688602.jpg,587738,J130505.49+383023.1,smooth-or-featured-gz2_featured-or-disk,disk-edge-on-gz2_no,has-spiral-arms-gz2_no,bar-gz2_no,bulge-size-gz2_obvious,something-odd-gz2_yes,-,-,-,-,featured_without_bar_or_spiral,0.301990391214825,6,587738572458688602.jpg,587738572458688602,587738572458688602,original,112966,J130505.54+383023.5,2128953,112966,4872
219.220947266,12.1612672806,13,23,1,2,21,1,20,4,17,0,6,13,2,20,16,2,11,0,2,0,0,4,0,0,0,1,0,0,0,3,37,0.35135135135135137,0.6216216216216216,0.02702702702702703,23,0.08695652173913043,0.9130434782608695,21,0.19047619047619047,0.8095238095238095,21,0.047619047619047616,0.9523809523809523,21,0.09523809523809523,0.6190476190476191,0.2857142857142857,0.0,36,0.5555555555555556,0.4444444444444444,13,0.15384615384615385,0.8461538461538461,0.0,2,1.0,0.0,0.0,4,1.0,0.0,0.0,4,0.0,0.25,0.0,0.0,0.0,0.75,data/gz2/images/587736/587736808306573469.jpg,587736,J143653.02+120940.5,smooth-or-featured-gz2_featured-or-disk,disk-edge-on-gz2_no,has-spiral-arms-gz2_no,bar-gz2_no,bulge-size-gz2_obvious,something-odd-gz2_yes,-,-,-,-,featured_without_bar_or_spiral,0.4375804375804375,6,587736808306573469.jpg,587736808306573469,587736808306573469,original,98283,J143653.00+120939.9,1404778,98283,6656
240.370651245,19.3598823547,7,31,1,1,30,5,25,8,22,0,2,20,8,36,2,7,0,0,1,0,0,7,1,0,1,1,0,1,1,4,39,0.1794871794871795,0.7948717948717948,0.02564102564102564,31,0.03225806451612903,0.967741935483871,30,0.26666666666666666,0.7333333333333333,30,0.16666666666666666,0.8333333333333334,30,0.26666666666666666,0.6666666666666666,0.06666666666666667,0.0,38,0.9473684210526315,0.05263157894736842,7,1.0,0.0,0.0,1,1.0,0.0,0.0,8,0.875,0.125,0.0,8,0.125,0.125,0.0,0.125,0.125,0.5,data/gz2/images/587739/587739814243205188.jpg,587739,J160128.95+192135.5,smooth-or-featured-gz2_featured-or-disk,disk-edge-on-gz2_no,has-spiral-arms-gz2_no,bar-gz2_no,bulge-size-gz2_obvious,something-odd-gz2_yes,-,-,-,-,featured_without_bar_or_spiral,0.47008547008547,6,587739814243205188.jpg,587739814243205188,587739814243205188,original,141823,NGC 6028,56716,141823,8226
202.428390503,47.8847312927,6,33,0,1,32,4,28,13,19,0,5,20,7,28,11,2,4,0,1,0,0,7,6,0,1,9,0,0,0,3,39,0.15384615384615385,0.8461538461538461,0.0,33,0.030303030303030304,0.9696969696969697,32,0.40625,0.59375,32,0.125,0.875,32,0.21875,0.625,0.15625,0.0,39,0.717948717948718,0.28205128205128205,6,0.3333333333333333,0.6666666666666666,0.0,1,1.0,0.0,0.0,13,0.5384615384615384,0.46153846153846156,0.0,13,0.07692307692307693,0.6923076923076923,0.0,0.0,0.0,0.23076923076923078,data/gz2/images/587735/587735429081858131.jpg,587735,J132942.81+475305.0,smooth-or-featured-gz2_featured-or-disk,disk-edge-on-gz2_no,has-spiral-arms-gz2_no,bar-gz2_no,bulge-size-gz2_obvious,something-odd-gz2_yes,-,-,-,-,featured_without_bar_or_spiral,0.42628205128205127,6,587735429081858131.jpg,587735429081858131,587735429081858131,original,82451,J132942.83+475304.3,3087449,82451,5368
149.544998169,34.0035514832,4,42,0,0,42,41,1,29,13,2,25,11,4,26,20,0,4,0,0,0,0,14,13,2,2,19,0,1,0,7,46,0.08695652173913043,0.9130434782608695,0.0,42,0.0,1.0,42,0.6904761904761905,0.30952380952380953,42,0.9761904761904762,0.023809523809523808,42,0.09523809523809523,0.2619047619047619,0.5952380952380952,0.047619047619047616,46,0.5652173913043478,0.43478260869565216,4,0.0,1.0,0.0,0,,,,29,0.4827586206896552,0.4482758620689655,0.06896551724137931,29,0.06896551724137931,0.6551724137931034,0.0,0.034482758620689655,0.0,0.2413793103448276,data/gz2/images/588017/588017978343620709.jpg,588017,J095810.79+340012.7,smooth-or-featured-gz2_featured-or-disk,disk-edge-on-gz2_no,has-spiral-arms-gz2_yes,bar-gz2_yes,bulge-size-gz2_just-noticeable,something-odd-gz2_yes,-,-,spiral-winding-gz2_tight,spiral-arm-count-gz2_2,barred_spiral,0.6154244306418218,5,588017978343620709.jpg,588017978343620709,588017978343620709,original,226595,J095810.77+340012.9,2042316,226595,1492
202.613265991,45.473651886000006,15,18,1,0,18,0,18,3,15,0,2,13,3,24,9,15,0,0,0,0,0,0,2,1,0,2,0,0,0,1,34,0.4411764705882353,0.5294117647058824,0.029411764705882353,18,0.0,1.0,18,0.16666666666666666,0.8333333333333334,18,0.0,1.0,18,0.16666666666666666,0.7222222222222222,0.1111111111111111,0.0,33,0.7272727272727273,0.2727272727272727,15,1.0,0.0,0.0,0,,,,3,0.0,0.6666666666666666,0.3333333333333333,3,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,data/gz2/images/588017/588017114513080459.jpg,588017,J133027.18+452825.1,smooth-or-featured-gz2_featured-or-disk,disk-edge-on-gz2_no,has-spiral-arms-gz2_no,bar-gz2_no,bulge-size-gz2_obvious,something-odd-gz2_yes,-,-,-,-,featured_without_bar_or_spiral,0.44117647058823534,6,588017114513080459.jpg,588017114513080459,588017114513080459,original,208744,J133027.18+452825.5,3556099,208744,5375
196.84135437,9.86926746368,11,25,1,1,24,10,14,6,18,0,13,8,3,25,11,7,4,0,1,0,0,2,3,1,0,4,0,0,0,2,37,0.2972972972972973,0.6756756756756757,0.02702702702702703,25,0.04,0.96,24,0.25,0.75,24,0.4166666666666667,0.5833333333333334,24,0.125,0.3333333333333333,0.5416666666666666,0.0,36,0.6944444444444444,0.3055555555555556,11,0.6363636363636364,0.36363636363636365,0.0,1,1.0,0.0,0.0,6,0.3333333333333333,0.5,0.16666666666666666,6,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,data/gz2/images/587732/587732771598565460.jpg,587732,J130721.92+095209.3,smooth-or-featured-gz2_featured-or-disk,disk-edge-on-gz2_no,has-spiral-arms-gz2_no,bar-gz2_no,bulge-size-gz2_just-noticeable,something-odd-gz2_yes,-,-,-,-,featured_without_bar_or_spiral,0.28378378378378377,6,587732771598565460.jpg,587732771598565460,587732771598565460,original,62731,J130721.92+095209.1,1371190,62731,4920
